5	5	5
5.20545	7.19424	5.34396
5.77721	9.47187	5.95534
6.6743	11.9334	6.94191
7.87569	14.6161	8.46166
9.36304	17.4672	10.7177
11.0999	20.2997	13.9333
13.0061	22.7424	18.284
14.9294	24.2264	23.7657
16.6303	24.084	30.0215
17.8025	21.8204	36.24
18.1513	17.4799	41.3112
17.5104	11.8153	44.2938
15.9273	6.00404	44.8994
13.6487	1.07643	43.5713
11.0157	-2.47522	41.1229
8.34537	-4.6813	38.3025
5.86175	-5.8495	35.5823
3.6853	-6.33793	33.1698
1.85467	-6.44134	31.1061
0.356438	-6.36517	29.3565
-0.850208	-6.23897	27.8653
-1.81684	-6.13879	26.5812
-2.59598	-6.10628	25.4655
-3.23607	-6.16225	24.4924
-3.77932	-6.31537	23.6473
-4.26113	-6.56754	22.9239
-4.71046	-6.91681	22.3225
-5.15043	-7.35885	21.8487
-5.59898	-7.88723	21.5119
-6.06939	-8.49288	21.3253
-6.57059	-9.16288	21.3046
-7.10701	-9.87883	21.4668
-7.67833	-10.615	21.8283
-8.27875	-11.3365	22.402
-8.89633	-11.9988	23.1927
-9.51229	-12.5481	24.1924
-10.101	-12.9257	25.374
-10.6308	-13.0743	26.6874
-11.0663	-12.949	28.0583
-11.3727	-12.5285	29.3927
-11.5202	-11.8244	30.5882
-11.4904	-10.8846	31.55
-11.2795	-9.78742	32.2074
-10.9006	-8.62752	32.5252
-10.3818	-7.49861	32.5069
-9.76146	-6.47787	32.1878
-9.08297	-5.617	31.6234
-8.38853	-4.9409	30.8764
-7.71504	-4.45202	30.0065
-7.09162	-4.13759	29.0648
-6.53895	-3.97688	28.0916
-6.06992	-3.94701	27.1172
-5.69107	-4.02682	26.1638
-5.40423	-4.19887	25.2478
-5.20816	-4.45024	24.3822
-5.09992	-4.77237	23.5776
-5.07592	-5.16044	22.8441
-5.13262	-5.6125	22.1922
-5.26696	-6.12845	21.6333
-5.4765	-6.70887	21.1805
-5.75932	-7.35371	20.8492
-6.11365	-8.06082	20.657
-6.53732	-8.82407	20.624
-7.0269	-9.63131	20.772
-7.57665	-10.4619	21.1226
-8.17713	-11.2847	21.6951
-8.81385	-12.0561	22.5019
-9.46588	-12.7204	23.5424
-10.105	-13.2124	24.7964
-10.696	-13.465	26.2176
-11.1986	-13.42	27.7306
-11.571	-13.0427	29.2334
-11.7762	-12.3352	30.609
-11.7884	-11.3427	31.7435
-11.5981	-10.1499	32.5475
-11.2158	-8.86527	32.972
-10.6702	-7.60008	33.0143
-10.0035	-6.44791	32.7121
-9.26466	-5.47232	32.1288
-8.50207	-4.70411	31.3375
-7.7583	-4.14644	30.4077
-7.06685	-3.78371	29.3982
-6.45129	-3.59065	28.3544
-5.92602	-3.53955	27.3095
-5.49797	-3.60494	26.2869
-5.1686	-3.76608	25.303
-4.93587	-4.00773	24.3701
-4.79586	-4.31997	23.4978
-4.74399	-4.69749	22.6953
-4.77592	-5.13861	21.9716
-4.88803	-5.64418	21.337
-5.07766	-6.21646	20.8036
-5.3431	-6.85785	20.3858
-5.68327	-7.56946	20.1011
-6.09723	-8.34938	19.9699
-6.58341	-9.19046	20.0156
-7.13855	-10.0778	20.2637
-7.75632	-10.9858	20.7399
-8.42567	-11.8753	21.466
-9.12907	-12.6922	22.4544
-9.84091	-13.3676	23.7002
-10.5268	-13.8231	25.1729
-11.1441	-13.9807	26.8081
-11.6451	-13.7793	28.5065
-11.9828	-13.1924	30.1397
-12.1181	-12.2428	31.569
-12.0284	-11.0061	32.6704
-11.7129	-9.59913	33.3602
-11.1941	-8.15547	33.6093
-10.5141	-6.79809	33.4433
-9.72686	-5.61818	32.9274
-8.88933	-4.66647	32.1462
-8.05377	-3.95643	31.1847
-7.26267	-3.47443	30.1163
-6.54674	-3.19164	28.9978
-5.92532	-3.07408	27.8702
-5.40813	-3.08941	26.7611
-4.99774	-3.2106	25.6889
-4.69199	-3.41737	24.6662
-4.48603	-3.6961	23.7019
-4.37403	-4.03908	22.8036
-4.35026	-4.44341	21.9787
-4.40988	-4.90985	21.2354
-4.5493	-5.44165	20.5833
-4.76632	-6.04346	20.0345
-5.06003	-6.72002	19.604
-5.43043	-7.47476	19.3104
-5.87786	-8.30789	19.1761
-6.40219	-9.21407	19.2277
-7.00157	-10.1794	19.4951
-7.67088	-11.1777	20.0094
-8.39976	-12.1671	20.7989
-9.17041	-13.087	21.8828
-9.95552	-13.8582	23.2611
-10.7169	-14.3874	24.904
-11.406	-14.5797	26.7412
-11.9672	-14.3583	28.6579
-12.3445	-13.6881	30.5023
-12.4916	-12.5954	32.1083
-12.3811	-11.1727	33.3281
-12.0129	-9.56328	34.0652
-11.4151	-7.92921	34.2927
-10.6387	-6.41525	34.0505
-9.7483	-5.12331	33.4242
-8.81022	-4.10388	32.5183
-7.88363	-3.36272	31.4327
-7.01493	-2.8753	30.2497
-6.23606	-2.60214	29.0295
-5.56554	-2.50055	27.813
-5.01116	-2.53206	26.6261
-4.57295	-2.66581	25.4845
-4.24618	-2.87952	24.3979
-4.0237	-3.15887	23.373
-3.8977	-3.49634	22.4149
-3.86095	-3.88983	21.529
-3.90757	-4.34134	20.7215
-4.03339	-4.85585	20.0003
-4.23609	-5.44024	19.3755
-4.51514	-6.1022	18.8604
-4.87144	-6.84903	18.4722
-5.30692	-7.68604	18.2327
-5.82376	-8.61438	18.1689
-6.42336	-9.6281	18.3131
-7.10479	-10.7102	18.7021
-7.86283	-11.828	19.3747
-8.68542	-12.9282	20.3659
-9.55075	-13.933	21.6979
-10.4246	-14.7411	23.3672
-11.2589	-15.2348	25.3288
-11.9929	-15.2994	27.4836
-12.5584	-14.8513	29.6758
-12.8899	-13.8702	31.7089
-12.9379	-12.4206	33.3814
-12.6816	-10.6484	34.5343
-12.1356	-8.74895	35.0885
-11.3479	-6.91834	35.0571
-10.3902	-5.30978	34.5275
-9.34265	-4.01098	33.6256
-8.28085	-3.0459	32.4805
-7.26631	-2.39199	31.2017
-6.34262	-2.00153	29.8695
-5.53592	-1.81934	28.5371
-4.85783	-1.79407	27.2363
-4.3094	-1.88382	25.9847
-3.88491	-2.0576	24.7914
-3.57505	-2.29482	23.6611
-3.36931	-2.5836	22.5964
-3.25762	-2.91907	21.5998
-3.23135	-3.3017	20.6739
-3.28395	-3.73596	19.8229
-3.41113	-4.22924	19.0525
-3.61093	-4.79104	18.3709
-3.88361	-5.43211	17.7893
-4.23136	-6.1636	17.3231
-4.65797	-6.99584	16.9925
-5.16818	-7.9366	16.824
-5.76686	-8.9884	16.8511
-6.45764	-10.1446	17.1148
-7.24107	-11.3843	17.6626
-8.11189	-12.6651	18.5449
-9.0556	-13.9168	19.8073
-10.0445	-15.0357	21.4775
-11.0341	-15.8862	23.5456
-11.9612	-16.3141	25.9423
-12.7468	-16.1766	28.5217
-13.3045	-15.386	31.064
-13.5566	-13.9545	33.307
-13.4531	-12.0133	35.0067
-12.9862	-9.79082	36.0035
-12.1956	-7.55114	36.2615
-11.1593	-5.52334	35.8621
-9.97532	-3.85373	34.9596
-8.7417	-2.59625	33.7267
-7.54126	-1.7323	32.314
-6.43411	-1.20175	30.8322
-5.45688	-0.930357	29.3522
-4.62624	-0.847643	27.9136
-3.94418	-0.895558	26.5356
-3.40318	-1.03089	25.2256
-2.99056	-1.22429	23.9851
-2.69176	-1.45787	22.8131
-2.49247	-1.72268	21.7082
-2.38	-2.01636	20.669
-2.34402	-2.3414	19.6955
-2.37687	-2.70383	18.7882
-2.47363	-3.11232	17.9495
-2.63204	-3.57768	17.1832
-2.85239	-4.11246	16.4958
-3.13732	-4.73063	15.8966
-3.49165	-5.44726	15.3991
-3.92208	-6.27776	15.0222
-4.43686	-7.23667	14.7916
-5.04511	-8.33544	14.7419
-5.75582	-9.57873	14.9181
-6.57612	-10.9587	15.3767
-7.50864	-12.4469	16.1842
-8.54761	-13.9832	17.4126
-9.67354	-15.4649	19.1263
-10.8472	-16.7384	21.3602
-12.0039	-17.6036	24.0872
-13.0522	-17.8414	27.1821
-13.8799	-17.2701	30.4013
-14.3716	-15.821	33.4019
-14.4361	-13.5985	35.8169
-14.0343	-10.8792	37.3643
-13.1951	-8.0351	37.9358
-12.009	-5.41555	37.6133
-10.6035	-3.25453	36.608
-9.11209	-1.64211	35.1703
-7.64869	-0.5527	33.5177
-6.29521	0.103904	31.8041
-5.09994	0.437538	30.1204
-4.08298	0.549867	28.511
-3.24416	0.522381	26.9915
-2.57066	0.414373	25.5629
-2.04311	0.265686	24.2199
-1.63992	0.100967	22.9554
-1.34005	-0.0661612	21.7626
-1.12453	-0.229659	20.6358
-0.977263	-0.388472	19.5704
-0.885188	-0.544706	18.5624
-0.838188	-0.702421	17.6087
-0.828842	-0.866908	16.7069
-0.852117	-1.04431	15.8548
-0.905072	-1.2415	15.0509
-0.98662	-1.46613	14.2941
-1.09734	-1.7268	13.584
-1.23938	-2.03333	12.9212
-1.4164	-2.39708	12.3074
-1.63366	-2.83131	11.7457
-1.89805	-3.35159	11.2418
-2.21829	-3.97608	10.8046
-2.60507	-4.72578	10.4476
-3.0712	-5.62434	10.1907
-3.63166	-6.69733	10.0631
-4.30338	-7.97024	10.1066
-5.10454	-9.46442	10.3798
-6.05296	-11.1896	10.9625
-7.16296	-13.1313	11.9585
-8.43988	-15.2314	13.4944
-9.87148	-17.362	15.7054
-11.4158	-19.2984	18.7021
-12.9876	-20.7079	22.5074
-14.4487	-21.1835	26.9708
-15.6134	-20.3543	31.6977
-16.2794	-18.0623	36.0675
-16.2858	-14.5174	39.4003
-15.5742	-10.2913	41.2229
-14.2189	-6.10428	41.4613
-12.402	-2.54067	40.4188
-10.3514	0.11714	38.5768
-8.27695	1.87109	36.3851
-6.33264	2.88861	34.153
-4.60829	3.38547	32.0442
-3.13958	3.55656	30.1189
-1.92453	3.55086	28.3807
-0.938942	3.47137	26.8101
-0.147895	3.3845	25.3825
0.486644	3.33069	24.0762
1.00144	3.33343	22.8747
1.4298	3.40591	21.7669
1.80081	3.55566	20.7462
2.13934	3.78772	19.8097
2.46665	4.10662	18.9579
2.80096	4.51754	18.1945
3.15827	5.0269	17.5263
3.55296	5.64238	16.9645
3.99828	6.37244	16.5249
4.50659	7.22522	16.2294
5.08933	8.20655	16.1072
5.75645	9.31683	16.1959
6.51533	10.5463	16.5419
7.36879	11.8688	17.199
8.31219	13.2332	18.2245
9.3295	14.5553	19.6694
10.3887	15.7121	21.5615
11.4379	16.5445	23.8817
12.4034	16.876	26.5379
13.1945	16.5523	29.3472
13.7152	15.4955	32.0447
13.884	13.7536	34.3313
13.656	11.5121	35.9505
13.038	9.05302	36.7627
12.0896	6.67269	36.7771
10.908	4.6023	36.1252
9.60482	2.96654	34.9992
8.28447	1.78791	33.5905
7.02922	1.01889	32.0513
5.89422	0.578966	30.4845
4.90927	0.382554	28.9501
4.08405	0.354719	27.4778
3.41446	0.437148	26.0789
2.88814	0.588403	24.7555
2.48888	0.781543	23.5052
2.19963	1.00099	22.3249
2.00444	1.23956	21.211
1.88954	1.49613	20.161
1.84389	1.77379	19.1731
1.85927	2.07865	18.2466
1.93032	2.41912	17.3817
2.05433	2.80544	16.5801
2.2311	3.24955	15.8451
2.4628	3.765	15.1823
2.7538	4.36697	14.6
3.11057	5.07213	14.1109
3.54154	5.89822	13.733
4.05687	6.86311	13.4915
4.66798	7.98284	13.421
5.3867	9.26821	13.5682
6.22375	10.719	13.9934
7.1862	12.3153	14.7712
8.27338	14.0047	15.9874
9.47107	15.6879	17.7273
10.7441	17.2045	20.0534
12.0284	18.3307	22.9679
13.2268	18.8021	26.365
14.2123	18.3748	29.9934
14.8461	16.9213	33.4632
15.0098	14.5202	36.3253
14.6425	11.4771	38.211
13.7649	8.23905	38.9599
12.4763	5.24151	38.6557
10.925	2.77931	37.5545
9.26865	0.963543	35.9645
7.64187	-0.24176	34.1506
6.13987	-0.951841	32.2937
4.81706	-1.30276	30.4947
3.69424	-1.41721	28.7976
2.7686	-1.39117	27.2136
2.02307	-1.29307	25.7378
1.43351	-1.16824	24.3599
0.973646	-1.04465	23.069
0.618115	-0.9382	21.8557
0.344043	-0.856955	20.7123
0.131734	-0.804213	19.6328
-0.0352701	-0.780704	18.6125
-0.170453	-0.786053	17.6474
-0.284763	-0.819739	16.7345
-0.387103	-0.881701	15.8709
-0.484826	-0.972722	15.0545
-0.584197	-1.09469	14.2834
-0.690799	-1.25076	13.5561
-0.809917	-1.44558	12.8718
-0.946867	-1.68544	12.23
-1.10732	-1.97852	11.6314
-1.29758	-2.33515	11.0778
-1.52495	-2.76816	10.5725
-1.79795	-3.29319	10.1213
-2.1267	-3.92904	9.73347
-2.52322	-4.69787	9.42301
-3.00164	-5.62502	9.21094
-3.57841	-6.7383	9.1282
-4.27209	-8.06582	9.21942
-5.10268	-9.63162	9.54782
-6.08994	-11.4474	10.2003
-7.24993	-13.4984	11.2912
-8.58897	-15.7208	12.9605
-10.0938	-17.9725	15.3589
-11.7178	-20.0007	18.6083
-13.3655	-21.4304	22.7282
-14.8819	-21.807	27.5359
-16.0601	-20.7302	32.5679
-16.6796	-18.0638	37.1159
-16.5744	-14.1013	40.4378
-15.7006	-9.52582	42.0688
-14.1622	-5.13562	42.0135
-12.1734	-1.52293	40.6733
-9.98409	1.07571	38.5975
-7.81219	2.72196	36.2566
-5.80845	3.62857	33.9497
-4.05383	4.03532	31.8187
-2.57402	4.14504	29.9036
-1.35834	4.10605	28.1943
-0.375937	4.01739	26.663
0.412746	3.94104	25.281
1.04881	3.91375	24.0248
1.57093	3.95631	22.8781
2.01362	4.08014	21.8306
2.40665	4.29173	20.8773
2.77536	4.59551	20.0173
3.14126	4.99553	19.254
3.52271	5.49627	18.5943
3.93561	6.1028	18.0496
4.39392	6.82023	17.636
4.90992	7.65248	17.3754
5.49409	8.60014	17.2962
6.15456	9.65734	17.4334
6.89599	10.8072	17.8289
7.71765	12.016	18.5282
8.61076	13.2271	19.5756
9.55523	14.3549	21.0035
10.5163	15.2838	22.8171
11.442	15.8753	24.9751
12.2644	15.9892	27.3714
12.9048	15.5182	29.8291
13.2856	14.4298	32.1173
13.3471	12.7956	33.9953
13.0631	10.7894	35.273
12.4505	8.64655	35.8598
11.5664	6.60084	35.7795
10.4954	4.82914	35.1452
9.33096	3.42529	34.1118
8.15935	2.40574	32.8322
7.04866	1.73372	31.4299
6.04519	1.34653	29.9913
5.17475	1.17651	28.5696
4.4468	1.16344	27.1941
3.85929	1.25974	25.8787
3.4032	1.43124	24.6291
3.0661	1.65572	23.4465
2.83471	1.92067	22.331
2.69663	2.22103	21.2823
2.64136	2.55736	20.3008
2.66078	2.9343	19.3878
2.74939	3.35959	18.5463
2.90434	3.84328	17.7809
3.12526	4.39725	17.099
3.41417	5.0347	16.5109
3.77517	5.76959	16.0311
4.21416	6.61575	15.6799
4.73835	7.58528	15.4841
5.3555	8.68613	15.4793
6.0727	9.91807	15.7104
6.8945	11.2668	16.2325
7.8201	12.6959	17.1077
8.83943	14.137	18.399
9.92811	15.4812	20.156
11.0422	16.5745	22.3926
12.1144	17.2286	25.0566
13.0544	17.2522	28.0019
13.7576	16.5068	30.9794
14.1233	14.9704	33.6678
14.0796	12.778	35.7489
13.6058	10.2039	37.0012
12.742	7.58306	37.3638
11.5793	5.21178	36.9351
10.2366	3.27734	35.9126
8.83335	1.84353	34.517
7.46947	0.879167	32.9358
6.21567	0.301777	31.3009
5.11309	0.0144735	29.6908
4.17836	-0.0715406	28.145
3.41061	-0.0272839	26.679
2.79806	0.0956111	25.2951
2.32336	0.262595	23.99
1.96738	0.452611	22.7588
1.71159	0.654565	21.5965
1.53953	0.864378	20.4987
1.43746	1.08277	19.4622
1.39457	1.3137	18.4843
1.40296	1.56339	17.5634
1.45746	1.83972	16.6985
1.55538	2.15198	15.8896
1.69635	2.51088	15.1381
1.88213	2.92861	14.4465
2.11654	3.41905	13.8196
2.4054	3.99797	13.2649
2.7565	4.68312	12.7939
3.17962	5.49404	12.4232
3.68645	6.45146	12.177
4.29028	7.57568	12.0889
5.00544	8.88356	12.2055
5.84598	10.3831	12.5893
6.82334	12.0644	13.3205
7.94243	13.8864	14.4959
9.1955	15.7588	16.2208
10.5536	17.5225	18.5872
11.9569	18.9384	21.6338
13.3061	19.701	25.2881
14.4628	19.4987	29.3094
15.2652	18.1266	33.2731
15.5638	15.6118	36.6462
15.2683	12.2701	38.9536
14.3836	8.62296	39.9564
13.0128	5.20791	39.7231
11.3243	2.39987	38.5528
9.50267	0.343699	36.8201
7.70656	-1.00299	34.8465
6.04754	-1.78178	32.8471
4.5882	-2.15792	30.936
3.35119	-2.27774	29.1578
2.33161	-2.25353	27.5186
1.50834	-2.16388	26.0074
0.852485	-2.06012	24.6087
0.333055	-1.97378	23.3078
-0.0797069	-1.92311	22.0928
-0.41263	-1.91807	20.9548
-0.689006	-1.96398	19.8875
-0.928637	-2.06402	18.8865
-1.14825	-2.22095	17.949
-1.36209	-2.4382	17.0737
-1.58257	-2.72066	16.2609
-1.82091	-3.07513	15.5124
-2.08773	-3.51063	14.8319
-2.3936	-4.03859	14.2262
-2.74946	-4.67286	13.7053
-3.16699	-5.42945	13.2842
-3.6588	-6.32585	12.9846
-4.23844	-7.37959	12.8368
-4.91995	-8.60551	12.8825
-5.71696	-10.0111	13.1774
-6.64066	-11.5886	13.7928
-7.6966	-13.3041	14.8154
-8.87943	-15.0814	16.3402
-10.1657	-16.7857	18.4537
-11.5053	-18.2112	21.2011
-12.8135	-19.0888	24.5377
-13.9695	-19.1306	28.2772
-14.827	-18.1199	32.0672
-15.2428	-16.0235	35.4357
-15.1171	-13.0621	37.9211
-14.4296	-9.67094	39.2348
-13.2517	-6.35102	39.3568
-11.7247	-3.49967	38.5038
-10.0189	-1.31732	37.0056
-8.29142	0.18218	35.1782
-6.66162	1.10185	33.2536
-5.20337	1.58826	31.3692
-3.95056	1.78304	29.5891
-2.90759	1.80109	27.9328
-2.06017	1.72619	26.3971
-1.38402	1.61492	24.9705
-0.851086	1.503	23.64
-0.433362	1.41155	22.3943
-0.105063	1.35206	21.2241
0.156416	1.33026	20.1227
0.370293	1.34872	19.0845
0.552624	1.40875	18.1058
0.716776	1.5116	17.1836
0.873977	1.65928	16.3157
1.0339	1.85507	15.501
1.20521	2.10396	14.739
1.39608	2.41288	14.0307
1.61467	2.791	13.3782
1.86956	3.24994	12.7858
2.1701	3.80398	12.2603
2.52683	4.4702	11.8125
2.95169	5.26827	11.4585
3.45825	6.21998	11.2216
4.06166	7.34781	11.1351
4.77826	8.67202	11.2458
5.62449	10.2054	11.6175
6.61478	11.9443	12.3342
7.75764	13.8543	13.5001
9.0494	15.8504	15.2335
10.4651	17.7739	17.6453
11.9471	19.3747	20.7984
13.3946	20.3188	24.6421
14.6607	20.248	28.9411
15.5675	18.9035	33.2449
15.944	16.2791	36.9585
15.6801	12.7029	39.5308
14.7715	8.75605	40.6707
13.3267	5.05182	40.4442
11.5309	2.01971	39.1898
9.58842	-0.178387	37.3342
7.67452	-1.59671	35.2398
5.91084	-2.40028	33.1422
4.36391	-2.77675	31.1613
3.05607	-2.8888	29.3386
1.97985	-2.85887	27.6749
1.11057	-2.7712	26.1537
0.415723	-2.68003	24.7557
-0.139024	-2.61834	23.4634
-0.586367	-2.60521	22.2638
-0.955669	-2.6513	21.1472
-1.27243	-2.76275	20.1079
-1.55844	-2.94383	19.1423
-1.83227	-3.19869	18.2496
-2.10997	-3.53248	17.4309
-2.40575	-3.95201	16.6901
-2.73267	-4.46603	16.0337
-3.10318	-5.08525	15.4722
-3.52958	-5.82197	15.0206
-4.02426	-6.68917	14.7003
-4.59966	-7.69888	14.5406
-5.26782	-8.85926	14.5807
-6.03938	-10.17	14.871
-6.9217	-11.6154	15.4739
-7.91572	-13.1545	16.4613
-9.01154	-14.7092	17.9066
-10.1825	-16.1533	19.868
-11.3788	-17.307	22.361
-12.5231	-17.9504	25.3214
-13.5112	-17.8638	28.5709
-14.2233	-16.8977	31.8098
-14.5475	-15.0514	34.6607
-14.4093	-12.5142	36.7675
-13.7978	-9.62886	37.9092
-12.7725	-6.78521	38.0646
-11.4474	-4.29971	37.3897
-9.96024	-2.34611	36.1336
-8.4417	-0.95622	34.5468
-6.99461	-0.0652097	32.8251
-5.68665	0.435049	31.0949
-4.55278	0.656911	29.4242
-3.60258	0.696438	27.8416
-2.82863	0.626728	26.354
-2.21368	0.498858	24.9575
-1.73612	0.345869	23.645
-1.3736	0.187328	22.4089
-1.1052	0.0333513	21.2424
-0.912595	-0.112235	20.1399
-0.7805	-0.249601	19.0969
-0.696669	-0.381336	18.1096
-0.651692	-0.511445	17.1749
-0.638673	-0.644762	16.2901
-0.652899	-0.786663	15.453
-0.691525	-0.942989	14.6617
-0.753333	-1.12011	13.9148
-0.83854	-1.32511	13.211
-0.948694	-1.56602	12.55
-1.08663	-1.8521	11.932
-1.25649	-2.19426	11.3584
-1.46383	-2.60541	10.832
-1.71576	-3.10084	10.3576
-2.02112	-3.69873	9.94321
-2.39075	-4.42032	9.60096
-2.83766	-5.29006	9.3492
-3.37721	-6.33508	9.21498
-4.02703	-7.58365	9.23764
-4.80653	-9.06173	9.47321
-5.73561	-10.7863	9.99951
-6.83193	-12.7536	10.9207
-8.10585	-14.9198	12.3677
-9.55208	-17.1738	14.4895
-11.1373	-19.3053	17.4229
-12.7849	-20.9826	21.2322
-14.3617	-21.7719	25.8164
-15.6773	-21.2368	30.8158
-16.5111	-19.127	35.5974
-16.671	-15.5763	39.403
-16.0652	-11.148	41.6428
-14.7466	-6.63286	42.1515
-12.8967	-2.71895	41.2113
-10.7601	0.231444	39.345
-8.57042	2.18905	37.0648
-6.50283	3.32788	34.7308
-4.66152	3.88638	32.5341
-3.08959	4.0828	30.5448
-1.78739	4.08401	28.7662
-0.729954	4.0048	27.1747
0.119927	3.91865	25.7412
0.803141	3.87002	24.4404
1.35932	3.88447	23.2534
1.82438	3.97617	22.1681
2.22964	4.15301	21.1775
2.60188	4.41996	20.2795
2.9638	4.78113	19.4756
3.33474	5.2409	18.7714
3.73142	5.80431	18.1763
4.16845	6.47681	17.7044
4.65879	7.26332	17.3752
5.21373	8.16651	17.2143
5.84259	9.18407	17.2542
6.55184	10.3048	17.5345
7.34348	11.5031	18.1002
8.21268	12.7331	18.9979
9.14474	13.9217	20.2678
10.1115	14.9648	21.9301
11.0682	15.7303	23.9666
11.9528	16.073	26.3007
12.6891	15.8635	28.7839
13.196	15.0308	31.2016
13.4028	13.5994	33.3065
13.2664	11.7043	34.8755
12.7847	9.56524	35.7691
11.9993	7.42881	35.9632
10.9862	5.50466	35.54
9.83888	3.92448	34.6455
8.64954	2.73528	33.4409
7.49571	1.91829	32.0658
6.43352	1.41728	30.6236
5.49723	1.16329	29.1809
4.70255	1.09089	27.7757
4.05146	1.14612	26.4274
3.53709	1.28875	25.144
3.14778	1.49149	23.928
2.87005	1.73786	22.7793
2.69072	2.01981	21.6975
2.59817	2.3357	20.6824
2.58305	2.68852	19.7346
2.63857	3.08479	18.856
2.76062	3.53361	18.0503
2.94768	4.04614	17.3232
3.2007	4.6351	16.683
3.52286	5.31438	16.1418
3.91933	6.09827	15.7166
4.39692	7.00045	15.4303
4.96345	8.03199	15.3136
5.62688	9.19835	15.4065
6.39382	10.4945	15.759
7.26726	11.898	16.4307
8.24324	13.3599	17.487
9.30635	14.7944	18.9889
10.4243	16.0712	20.9758
11.5429	17.0161	23.4381
12.5832	17.4296	26.2856
13.4455	17.1305	29.3238
14.0217	16.0203	32.26
14.2185	14.1434	34.7552
13.9829	11.7062	36.5159
13.3205	9.02945	37.3832
12.2974	6.45047	37.3719
11.0228	4.22813	36.6384
9.62113	2.49541	35.4051
8.20721	1.26771	33.8875
6.86981	0.483121	32.2521
5.6667	0.0462514	30.6069
